t_s,Q_m3_s,hm_Ethanol_m_s,hm_Propyl acetate_m_s,hm_1-Propanol_m_s,hm_Isopropanol_m_s
1329,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1330,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1331,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1332,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1333,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1334,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1335,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1336,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1337,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1338,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1339,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1340,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1341,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1342,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1343,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1344,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1345,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1346,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1347,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1348,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1349,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1350,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1351,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1352,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1353,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1354,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1355,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1356,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1357,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1358,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1359,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1360,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1361,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1362,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1363,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1364,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1365,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1366,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1367,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1368,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1369,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1370,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1371,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1372,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1373,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1374,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1375,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1376,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1377,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1378,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1379,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1380,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1381,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1382,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1383,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1384,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1385,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1386,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1387,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1388,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1389,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1390,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1391,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1392,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1393,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1394,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1395,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1396,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1397,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1398,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1399,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1400,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1401,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1402,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1403,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1404,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1405,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1406,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1407,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1408,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1409,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1410,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1411,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1412,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1413,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1414,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1415,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1416,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1417,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1418,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1419,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1420,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1421,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1422,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1423,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1424,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1425,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1426,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1427,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1428,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1429,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1430,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1431,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1432,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1433,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1434,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1435,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1436,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1437,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1438,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1439,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1440,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1441,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1442,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1443,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1444,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1445,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1446,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1447,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1448,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1449,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1450,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1451,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1452,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1453,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1454,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1455,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1456,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1457,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1458,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1459,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1460,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1461,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1462,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1463,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1464,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1465,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1466,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1467,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1468,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1469,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1470,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1471,0.54,0.00102832,0.000808242,0.000906839,0.000896245
1472,0.540522,0.00102882,0.000808632,0.000907278,0.000896679
1473,0.54178,0.00103001,0.000809572,0.000908332,0.000897721
1474,0.543034,0.00103121,0.000810509,0.000909383,0.00089876
1475,0.544289,0.0010324,0.000811445,0.000910433,0.000899797
1476,0.545543,0.00103359,0.000812379,0.000911482,0.000900834
1477,0.546798,0.00103477,0.000813313,0.000912529,0.000901869
1478,0.548052,0.00103596,0.000814245,0.000913575,0.000902903
1479,0.549304,0.00103714,0.000815174,0.000914618,0.000903933
1480,0.550555,0.00103832,0.000816102,0.000915659,0.000904962
1481,0.551803,0.0010395,0.000817027,0.000916697,0.000905988
1482,0.553052,0.00104067,0.000817951,0.000917733,0.000907012
1483,0.5543,0.00104185,0.000818873,0.000918768,0.000908035
1484,0.555548,0.00104302,0.000819795,0.000919802,0.000909057
1485,0.556794,0.00104419,0.000820713,0.000920832,0.000910075
1486,0.558039,0.00104536,0.00082163,0.000921861,0.000911092
1487,0.559284,0.00104652,0.000822547,0.000922889,0.000912108
1488,0.560529,0.00104769,0.000823462,0.000923916,0.000913123
1489,0.561771,0.00104885,0.000824374,0.000924939,0.000914134
1490,0.563014,0.00105001,0.000825285,0.000925961,0.000915144
1491,0.564253,0.00105116,0.000826192,0.00092698,0.000916151
1492,0.565495,0.00105232,0.000827101,0.000927999,0.000917158
1493,0.566734,0.00105347,0.000828007,0.000929016,0.000918163
1494,0.56797,0.00105462,0.000828909,0.000930028,0.000919163
1495,0.569209,0.00105577,0.000829813,0.000931042,0.000920165
1496,0.570445,0.00105691,0.000830713,0.000932052,0.000921164
1497,0.571681,0.00105806,0.000831613,0.000933061,0.000922161
1498,0.572917,0.0010592,0.000832511,0.00093407,0.000923158
1499,0.57415,0.00106034,0.000833406,0.000935074,0.00092415
1500,0.575382,0.00106148,0.000834301,0.000936077,0.000925142
1501,0.576615,0.00106261,0.000835194,0.00093708,0.000926133
1502,0.577848,0.00106375,0.000836086,0.000938081,0.000927122
1503,0.579078,0.00106488,0.000836976,0.000939079,0.000928108
1504,0.580308,0.00106601,0.000837864,0.000940075,0.000929093
1505,0.581538,0.00106714,0.000838751,0.000941071,0.000930077
1506,0.582764,0.00106826,0.000839635,0.000942063,0.000931058
1507,0.583991,0.00106939,0.000840519,0.000943054,0.000932037
1508,0.585218,0.00107051,0.000841401,0.000944044,0.000933015
1509,0.586444,0.00107163,0.000842282,0.000945033,0.000933993
1510,0.587668,0.00107275,0.000843161,0.000946018,0.000934967
1511,0.588892,0.00107387,0.000844038,0.000947002,0.000935939
1512,0.590115,0.00107498,0.000844914,0.000947986,0.000936911
1513,0.591339,0.00107609,0.00084579,0.000948968,0.000937882
1514,0.592559,0.0010772,0.000846662,0.000949947,0.000938849
1515,0.59378,0.00107831,0.000847534,0.000950925,0.000939816
1516,0.595,0.00107942,0.000848404,0.000951902,0.000940781
1517,0.596218,0.00108052,0.000849272,0.000952875,0.000941743
1518,0.597438,0.00108163,0.000850141,0.00095385,0.000942707
1519,0.598653,0.00108273,0.000851004,0.000954819,0.000943664
1520,0.59987,0.00108383,0.000851869,0.000955789,0.000944623
1521,0.601087,0.00108493,0.000852733,0.000956758,0.000945581
1522,0.602302,0.00108602,0.000853594,0.000957724,0.000946536
1523,0.603516,0.00108712,0.000854454,0.000958689,0.00094749
1524,0.604727,0.00108821,0.000855311,0.000959651,0.00094844
1525,0.605942,0.0010893,0.000856169,0.000960614,0.000949392
1526,0.607153,0.00109039,0.000857025,0.000961573,0.00095034
1527,0.608364,0.00109148,0.000857879,0.000962532,0.000951288
1528,0.609572,0.00109256,0.000858731,0.000963487,0.000952232
1529,0.610784,0.00109364,0.000859583,0.000964444,0.000953177
1530,0.611992,0.00109472,0.000860433,0.000965398,0.00095412
1531,0.6132,0.0010958,0.000861282,0.00096635,0.000955061
1532,0.614405,0.00109688,0.000862128,0.000967299,0.000955999
1533,0.615613,0.00109796,0.000862975,0.00096825,0.000956938
1534,0.616818,0.00109903,0.000863819,0.000969197,0.000957875
1535,0.618023,0.00110011,0.000864663,0.000970143,0.00095881
1536,0.619225,0.00110117,0.000865503,0.000971086,0.000959742
1537,0.62043,0.00110225,0.000866345,0.000972031,0.000960675
1538,0.621632,0.00110331,0.000867184,0.000972972,0.000961605
1539,0.622834,0.00110438,0.000868022,0.000973912,0.000962534
1540,0.624033,0.00110544,0.000868857,0.000974849,0.00096346
1541,0.625232,0.0011065,0.000869691,0.000975785,0.000964385
1542,0.626431,0.00110756,0.000870524,0.00097672,0.00096531
1543,0.62763,0.00110862,0.000871357,0.000977654,0.000966233
1544,0.628829,0.00110968,0.000872189,0.000978587,0.000967155
1545,0.630024,0.00111074,0.000873018,0.000979517,0.000968074
1546,0.63122,0.00111179,0.000873846,0.000980446,0.000968993
1547,0.632416,0.00111284,0.000874673,0.000981375,0.00096991
1548,0.633612,0.00111389,0.000875499,0.000982302,0.000970827
1549,0.634804,0.00111494,0.000876323,0.000983226,0.00097174
1550,0.635997,0.00111599,0.000877146,0.000984149,0.000972652
1551,0.63719,0.00111703,0.000877968,0.000985072,0.000973564
1552,0.638383,0.00111808,0.000878789,0.000985993,0.000974475
1553,0.639572,0.00111912,0.000879608,0.000986912,0.000975382
1554,0.640762,0.00112016,0.000880425,0.000987829,0.000976289
1555,0.641951,0.0011212,0.000881242,0.000988745,0.000977195
1556,0.643141,0.00112224,0.000882058,0.000989661,0.0009781
1557,0.644328,0.00112327,0.000882872,0.000990574,0.000979002
1558,0.645514,0.00112431,0.000883684,0.000991485,0.000979903
1559,0.646701,0.00112534,0.000884496,0.000992396,0.000980803
1560,0.647887,0.00112637,0.000885307,0.000993306,0.000981702
1561,0.649071,0.0011274,0.000886115,0.000994213,0.000982598
1562,0.650254,0.00112843,0.000886923,0.000995119,0.000983494
1563,0.651441,0.00112946,0.000887732,0.000996026,0.000984391
1564,0.652621,0.00113048,0.000888535,0.000996928,0.000985282
1565,0.653804,0.0011315,0.000889341,0.000997832,0.000986175
1566,0.654985,0.00113252,0.000890143,0.000998732,0.000987065
1567,0.656165,0.00113354,0.000890945,0.000999632,0.000987954
1568,0.657345,0.00113456,0.000891746,0.00100053,0.000988842
1569,0.658523,0.00113558,0.000892544,0.00100143,0.000989727
1570,0.659703,0.0011366,0.000893344,0.00100232,0.000990614
1571,0.66088,0.00113761,0.00089414,0.00100322,0.000991497
1572,0.662057,0.00113862,0.000894936,0.00100411,0.00099238
1573,0.663232,0.00113963,0.00089573,0.001005,0.000993259
1574,0.664409,0.00114064,0.000896524,0.00100589,0.000994141
1575,0.665583,0.00114165,0.000897316,0.00100678,0.000995019
1576,0.666757,0.00114266,0.000898107,0.00100767,0.000995896
1577,0.667931,0.00114366,0.000898898,0.00100855,0.000996772
1578,0.669102,0.00114466,0.000899685,0.00100944,0.000997646
1579,0.670277,0.00114567,0.000900474,0.00101032,0.000998521
1580,0.671445,0.00114667,0.000901258,0.0010112,0.00099939
1581,0.672616,0.00114767,0.000902044,0.00101208,0.00100026
1582,0.673787,0.00114866,0.000902829,0.00101297,0.00100113
1583,0.674955,0.00114966,0.000903611,0.00101384,0.001002
1584,0.676123,0.00115065,0.000904393,0.00101472,0.00100287
1585,0.677291,0.00115165,0.000905173,0.0010156,0.00100373
1586,0.678459,0.00115264,0.000905954,0.00101647,0.0010046
1587,0.679627,0.00115363,0.000906733,0.00101735,0.00100546
1588,0.680792,0.00115462,0.00090751,0.00101822,0.00100632
1589,0.681956,0.00115561,0.000908286,0.00101909,0.00100718
1590,0.683121,0.00115659,0.000909061,0.00101996,0.00100804
1591,0.684283,0.00115758,0.000909834,0.00102083,0.0010089
1592,0.685448,0.00115856,0.000910608,0.00102169,0.00100976
1593,0.68661,0.00115954,0.00091138,0.00102256,0.00101061
1594,0.687772,0.00116052,0.00091215,0.00102342,0.00101147
1595,0.68893,0.0011615,0.000912918,0.00102429,0.00101232
1596,0.690092,0.00116248,0.000913688,0.00102515,0.00101317
1597,0.691251,0.00116346,0.000914455,0.00102601,0.00101402
1598,0.69241,0.00116443,0.000915221,0.00102687,0.00101487
1599,0.693568,0.0011654,0.000915986,0.00102773,0.00101572
1600,0.694724,0.00116637,0.000916749,0.00102858,0.00101657
1601,0.695883,0.00116735,0.000917513,0.00102944,0.00101741
1602,0.697038,0.00116832,0.000918275,0.0010303,0.00101826
1603,0.698194,0.00116928,0.000919036,0.00103115,0.0010191
1604,0.699349,0.00117025,0.000919796,0.001032,0.00101995
1605,0.700502,0.00117122,0.000920553,0.00103285,0.00102079
1606,0.701658,0.00117218,0.000921312,0.0010337,0.00102163
1607,0.70281,0.00117314,0.000922069,0.00103455,0.00102247
1608,0.703963,0.0011741,0.000922824,0.0010354,0.0010233
1609,0.705112,0.00117506,0.000923578,0.00103625,0.00102414
1610,0.706265,0.00117602,0.000924332,0.00103709,0.00102498
1611,0.707414,0.00117698,0.000925084,0.00103794,0.00102581
1612,0.708564,0.00117794,0.000925835,0.00103878,0.00102664
1613,0.709713,0.00117889,0.000926586,0.00103962,0.00102748
1614,0.710862,0.00117984,0.000927336,0.00104046,0.00102831
1615,0.712009,0.0011808,0.000928083,0.0010413,0.00102914
1616,0.713155,0.00118175,0.00092883,0.00104214,0.00102996
1617,0.714302,0.0011827,0.000929576,0.00104298,0.00103079
1618,0.715448,0.00118364,0.000930322,0.00104381,0.00103162
1619,0.716594,0.00118459,0.000931067,0.00104465,0.00103244
1620,0.717738,0.00118554,0.000931809,0.00104548,0.00103327
1621,0.718881,0.00118648,0.000932551,0.00104631,0.00103409
1622,0.720024,0.00118742,0.000933293,0.00104715,0.00103491
1623,0.721167,0.00118837,0.000934033,0.00104798,0.00103573
1624,0.722311,0.00118931,0.000934773,0.00104881,0.00103655
1625,0.723451,0.00119025,0.000935511,0.00104963,0.00103737
1626,0.724591,0.00119118,0.000936248,0.00105046,0.00103819
1627,0.725731,0.00119212,0.000936984,0.00105129,0.00103901
1628,0.726871,0.00119306,0.00093772,0.00105211,0.00103982
1629,0.728008,0.00119399,0.000938453,0.00105294,0.00104063
1630,0.729149,0.00119492,0.000939187,0.00105376,0.00104145
1631,0.730286,0.00119585,0.000939919,0.00105458,0.00104226
1632,0.731423,0.00119679,0.000940651,0.0010554,0.00104307
1633,0.732557,0.00119771,0.00094138,0.00105622,0.00104388
1634,0.733694,0.00119864,0.00094211,0.00105704,0.00104469
1635,0.734828,0.00119957,0.000942838,0.00105786,0.0010455
1636,0.735962,0.00120049,0.000943565,0.00105867,0.0010463
1637,0.737096,0.00120142,0.000944292,0.00105949,0.00104711
1638,0.73823,0.00120234,0.000945018,0.0010603,0.00104791
1639,0.739364,0.00120326,0.000945743,0.00106112,0.00104872
1640,0.740495,0.00120418,0.000946466,0.00106193,0.00104952
1641,0.741626,0.0012051,0.000947189,0.00106274,0.00105032
1642,0.742756,0.00120602,0.000947911,0.00106355,0.00105112
1643,0.743887,0.00120694,0.000948632,0.00106436,0.00105192
1644,0.745015,0.00120785,0.000949351,0.00106516,0.00105272
1645,0.746146,0.00120877,0.000950071,0.00106597,0.00105352
1646,0.747274,0.00120968,0.000950789,0.00106678,0.00105431
1647,0.748402,0.0012106,0.000951506,0.00106758,0.00105511
1648,0.74953,0.00121151,0.000952223,0.00106839,0.0010559
1649,0.750654,0.00121242,0.000952937,0.00106919,0.0010567
1650,0.751782,0.00121333,0.000953653,0.00106999,0.00105749
1651,0.752907,0.00121423,0.000954366,0.00107079,0.00105828
1652,0.754032,0.00121514,0.000955078,0.00107159,0.00105907
1653,0.755156,0.00121605,0.00095579,0.00107239,0.00105986
1654,0.756278,0.00121695,0.0009565,0.00107318,0.00106065
1655,0.757403,0.00121785,0.000957211,0.00107398,0.00106144
1656,0.758524,0.00121876,0.00095792,0.00107478,0.00106222
1657,0.759646,0.00121966,0.000958627,0.00107557,0.00106301
1658,0.760768,0.00122056,0.000959335,0.00107636,0.00106379
1659,0.761889,0.00122146,0.000960042,0.00107716,0.00106457
